Date,Close
Oct-20-2014,1364.30
Oct-17-2014,1358.50
Oct-16-2014,1357.50
Oct-15-2014,1361.30
Oct-14-2014,1359.30
Oct-13-2014,1229.30
Oct-10-2014,1353.70
Oct-09-2014,1358.80
Oct-08-2014,1344.20
Oct-07-2014,1363.60
Oct-06-2014,1360.70
Oct-03-2014,1346.90
Oct-02-2014,1368.10
Oct-01-2014,1370.20
Sep-30-2014,1366.70
Sep-29-2014,1373.70
Sep-26-2014,1370.40
Sep-25-2014,1376.40
Sep-24-2014,1374.90
Sep-23-2014,1377.20
Sep-22-2014,1374.20
Sep-19-2014,1373.10
Sep-18-2014,1383.40
Sep-17-2014,1392.00
Sep-16-2014,1393.00
Sep-15-2014,1391.30
Sep-12-2014,1387.80
Sep-11-2014,1395.40
Sep-10-2014,1402.00
Sep-09-2014,1404.60
Sep-08-2014,1410.20
Sep-05-2014,1423.20
Sep-04-2014,1422.30
Sep-03-2014,1425.50
Sep-02-2014,1419.00
Sep-01-2014,1287.40
Aug-31-2014,1287.70
Aug-29-2014,1440.60
Aug-28-2014,1443.80
Aug-27-2014,1436.90
Aug-26-2014,1439.30
Aug-25-2014,1433.10
Aug-22-2014,1434.10
Aug-21-2014,1429.20
Aug-20-2014,1449.00
Aug-19-2014,1449.00
Aug-18-2014,1452.80
Aug-15-2014,1459.40
Aug-14-2014,1469.10
Aug-13-2014,1467.90
Aug-12-2014,1465.30
Aug-11-2014,1465.50
Aug-08-2014,1465.90
Aug-07-2014,1467.30
Aug-06-2014,1462.70
Aug-05-2014,1439.00
Aug-04-2014,1441.90
Aug-01-2014,1451.10
Jul-31-2014,1441.50
Jul-30-2014,1456.10
Jul-29-2014,1456.70
Jul-28-2014,1462.00
Jul-25-2014,1460.30
Jul-24-2014,1447.30
Jul-23-2014,1460.30
Jul-22-2014,1461.60
Jul-21-2014,1469.60
Jul-18-2014,1464.70
Jul-17-2014,1472.10
Jul-16-2014,1454.90
Jul-15-2014,1451.30
Jul-14-2014,1460.70
Jul-11-2014,1492.90
Jul-10-2014,1494.70
Jul-09-2014,1479.70
Jul-08-2014,1471.40
Jul-07-2014,1472.00
Jul-04-2014,1321.30
Jul-03-2014,1475.60
Jul-02-2014,1484.80
Jul-01-2014,1480.20
Jun-30-2014,1475.10
Jun-27-2014,1319.00
Jun-26-2014,1316.10
Jun-25-2014,1322.20
Jun-24-2014,1320.90
Jun-23-2014,1318.00
Jun-20-2014,1316.20
Jun-19-2014,1313.70
Jun-18-2014,1272.40
Jun-17-2014,1271.70
Jun-16-2014,1274.90
Jun-13-2014,1273.70
Jun-12-2014,1273.60
Jun-11-2014,1260.80
Jun-10-2014,1259.80
Jun-09-2014,1253.50
Jun-06-2014,1252.10
Jun-05-2014,1253.00
Jun-04-2014,1244.00
Jun-03-2014,1244.30
Jun-02-2014,1243.70
May-30-2014,1245.60
May-29-2014,1256.30
May-28-2014,1259.30
May-27-2014,1265.40
May-26-2014,1292.50
May-25-2014,1291.70
May-23-2014,1291.60
May-22-2014,1294.90
May-21-2014,1288.00
May-20-2014,1294.50
May-19-2014,1293.70
May-16-2014,1293.30
May-15-2014,1293.50
May-14-2014,1305.70
May-13-2014,1294.60
May-12-2014,1295.60
May-09-2014,1287.30
May-08-2014,1287.40
May-07-2014,1288.60
May-06-2014,1308.30
May-05-2014,1309.00
May-02-2014,1302.60
May-01-2014,1283.10
Apr-30-2014,1295.60
Apr-29-2014,1296.00
Apr-28-2014,1298.90
Apr-25-2014,1300.70
Apr-24-2014,1290.50
Apr-23-2014,1284.20
Apr-22-2014,1280.60
Apr-21-2014,1288.00
Apr-17-2014,1293.40
Apr-16-2014,1303.10
Apr-15-2014,1300.00
Apr-14-2014,1327.20
Apr-11-2014,1318.70
Apr-10-2014,1320.10
Apr-09-2014,1305.50
Apr-08-2014,1308.70
Apr-07-2014,1298.00
Apr-04-2014,1303.20
Apr-03-2014,1284.40
Apr-02-2014,1290.50
Apr-01-2014,1279.60
Mar-31-2014,1283.40
Mar-28-2014,1293.80
Mar-27-2014,1294.70
Mar-26-2014,1303.40
Mar-25-2014,1311.40
Mar-24-2014,1311.20
Mar-21-2014,1336.00
Mar-20-2014,1330.50
Mar-19-2014,1341.40
Mar-18-2014,1359.00
Mar-17-2014,1372.90
Mar-14-2014,1379.00
Mar-13-2014,1372.20
Mar-12-2014,1370.30
Mar-11-2014,1346.50
Mar-10-2014,1341.40
Mar-07-2014,1338.10
Mar-06-2014,1351.70
Mar-05-2014,1340.20
Mar-04-2014,1337.80
Mar-03-2014,1350.10
Feb-28-2014,1321.40
Feb-27-2014,1331.60
Feb-26-2014,1328.20
Feb-25-2014,1343.00
Feb-24-2014,1338.30
Feb-21-2014,1323.90
Feb-20-2014,1317.10
Feb-19-2014,1320.60
Feb-18-2014,1324.70
Feb-17-2014,1328.50
Feb-14-2014,1319.00
Feb-13-2014,1300.40
Feb-12-2014,1295.30
Feb-11-2014,1290.10
Feb-10-2014,1274.80
Feb-07-2014,1263.30
Feb-06-2014,1257.60
Feb-05-2014,1257.30
Feb-04-2014,1251.70
Feb-03-2014,1260.40
Jan-31-2014,1240.10
Jan-30-2014,1242.20
Jan-29-2014,1262.20
Jan-28-2014,1251.00
Jan-27-2014,1263.60
Jan-24-2014,1264.50
Jan-23-2014,1262.60
Jan-22-2014,1239.00
Jan-21-2014,1242.30
Jan-20-2014,1255.10
Jan-17-2014,1251.70
Jan-16-2014,1240.00
Jan-15-2014,1238.10
Jan-14-2014,1245.20
Jan-13-2014,1250.90
Jan-10-2014,1246.70
Jan-09-2014,1229.30
Jan-08-2014,1225.30
Jan-07-2014,1229.40
Jan-06-2014,1237.80
Jan-03-2014,1238.40
Jan-02-2014,1225.00
Jan-01-2014,1205.40
Dec-31-2013,1201.90
Dec-30-2013,1203.10
Dec-27-2013,1216.10
Dec-26-2013,1214.10
Dec-24-2013,1205.10
Dec-23-2013,1198.40
Dec-20-2013,1205.10
Dec-19-2013,1195.00
Dec-18-2013,1236.10
Dec-17-2013,1231.20
Dec-16-2013,1245.50
Dec-13-2013,1235.70
Dec-12-2013,1226.00
Dec-11-2013,1258.50
Dec-10-2013,1262.40
Dec-09-2013,1235.30
Dec-06-2013,1230.30
Dec-05-2013,1233.20
Dec-04-2013,1248.20
Dec-03-2013,1221.70
Dec-02-2013,1222.30
Nov-29-2013,1250.60
Nov-28-2013,1243.80
Nov-27-2013,1237.80
Nov-26-2013,1241.40
Nov-25-2013,1241.10
Nov-22-2013,1244.00
Nov-21-2013,1243.50
Nov-20-2013,1257.90
Nov-19-2013,1273.40
Nov-18-2013,1272.20
Nov-15-2013,1287.30
Nov-14-2013,1286.20
Nov-13-2013,1268.30
Nov-12-2013,1271.10
Nov-11-2013,1281.00
Nov-08-2013,1284.50
Nov-07-2013,1308.40
Nov-06-2013,1317.70
Nov-05-2013,1308.00
Nov-04-2013,1314.60
Nov-01-2013,1313.10
Oct-31-2013,1323.60
Oct-30-2013,1349.00
Oct-29-2013,1345.20
Oct-28-2013,1352.00
Oct-25-2013,1352.40
Oct-24-2013,1350.20
Oct-23-2013,1333.90
Oct-22-2013,1342.50
Oct-21-2013,1315.70
Oct-18-2013,1314.40
Oct-17-2013,1322.70
Oct-16-2013,1282.00
Oct-15-2013,1273.00
Oct-14-2013,1276.40
Oct-11-2013,1268.00
Oct-10-2013,1296.60
Oct-09-2013,1306.90
Oct-08-2013,1324.20
Oct-07-2013,1324.80
Oct-04-2013,1309.70
Oct-03-2013,1317.40
Oct-02-2013,1320.60
Oct-01-2013,1286.00
Sep-30-2013,1326.50
Sep-27-2013,1338.40
Sep-26-2013,1323.60
Sep-25-2013,1335.90
Sep-24-2013,1316.00
Sep-23-2013,1326.90
Sep-20-2013,1332.50
Sep-19-2013,1369.40
Sep-18-2013,1307.80
Sep-17-2013,1309.50
Sep-16-2013,1317.90
Sep-13-2013,1308.40
Sep-12-2013,1330.40
Sep-11-2013,1363.90
Sep-10-2013,1364.10
Sep-09-2013,1386.80
Sep-06-2013,1386.70
Sep-05-2013,1373.10
Sep-04-2013,1389.90
Sep-03-2013,1412.00
Sep-02-2013,1393.70
Aug-30-2013,1396.10
Aug-29-2013,1412.90
Aug-28-2013,1419.00
Aug-27-2013,1420.60
Aug-26-2013,1393.00
Aug-23-2013,1395.70
Aug-22-2013,1371.20
Aug-21-2013,1370.60
Aug-20-2013,1373.10
Aug-19-2013,1366.20
Aug-16-2013,1371.70
Aug-15-2013,1361.60
Aug-14-2013,1334.00
Aug-13-2013,1321.20
Aug-12-2013,1334.70
Aug-09-2013,1312.90
Aug-08-2013,1310.70
Aug-07-2013,1286.10
Aug-06-2013,1283.20
Aug-05-2013,1302.60
Aug-02-2013,1310.60
Aug-01-2013,1311.00
Jul-31-2013,1312.40
Jul-30-2013,1324.00
Jul-29-2013,1328.40
Jul-26-2013,1321.70
Jul-25-2013,1329.00
Jul-24-2013,1319.70
Jul-23-2013,1335.10
Jul-22-2013,1336.40
Jul-19-2013,1293.30
Jul-18-2013,1284.60
Jul-17-2013,1277.90
Jul-16-2013,1290.80
Jul-15-2013,1283.80
Jul-12-2013,1277.80
Jul-11-2013,1280.10
Jul-10-2013,1247.40
Jul-09-2013,1245.90
Jul-08-2013,1234.90
Jul-05-2013,1212.90
Jul-04-2013,1247.05
Jul-03-2013,1252.10
Jul-02-2013,1243.60
Jul-01-2013,1255.90
Jun-28-2013,1223.80
Jun-27-2013,1211.40
Jun-26-2013,1229.60
Jun-25-2013,1274.80
Jun-24-2013,1276.80
Jun-21-2013,1291.60
Jun-20-2013,1285.90
Jun-19-2013,1373.60
Jun-18-2013,1366.60
Jun-17-2013,1382.80
Jun-14-2013,1387.30
Jun-13-2013,1377.60
Jun-12-2013,1391.80
Jun-11-2013,1377.00
Jun-10-2013,1386.20
Jun-07-2013,1383.00
Jun-06-2013,1415.70
Jun-05-2013,1398.40
Jun-04-2013,1397.10
Jun-03-2013,1411.70
May-31-2013,1392.60
May-30-2013,1411.50
May-29-2013,1391.30
May-28-2013,1379.10
May-27-2013,1395.95
May-24-2013,1386.80
May-23-2013,1392.00
May-22-2013,1367.60
May-21-2013,1377.80
May-20-2013,1384.30
May-17-2013,1364.90
May-16-2013,1387.10
May-15-2013,1396.50
May-14-2013,1424.70
May-13-2013,1434.50
May-10-2013,1436.80
May-09-2013,1468.80
May-08-2013,1473.90
May-07-2013,1449.00
May-06-2013,1468.10
May-03-2013,1464.30
May-02-2013,1467.70
May-01-2013,1446.30
Apr-30-2013,1472.20
Apr-29-2013,1467.40
Apr-26-2013,1453.60
Apr-25-2013,1461.80
Apr-24-2013,1423.40
Apr-23-2013,1408.60
Apr-22-2013,1421.00
Apr-19-2013,1395.30
Apr-18-2013,1392.00
Apr-17-2013,1382.20
Apr-16-2013,1386.80
Apr-15-2013,1360.60
Apr-12-2013,1501.00
Apr-11-2013,1564.30
Apr-10-2013,1558.30
Apr-09-2013,1586.20
Apr-08-2013,1572.00
Apr-05-2013,1575.40
Apr-04-2013,1551.80
Apr-03-2013,1552.80
Apr-02-2013,1575.10
Apr-01-2013,1600.00
Mar-28-2013,1594.80
Mar-27-2013,1606.20
Mar-26-2013,1595.80
Mar-25-2013,1604.60
Mar-22-2013,1606.20
Mar-21-2013,1613.80
Mar-20-2013,1607.50
Mar-19-2013,1611.30
Mar-18-2013,1604.60
Mar-15-2013,1592.50
Mar-14-2013,1590.60
Mar-13-2013,1588.30
Mar-12-2013,1591.50
Mar-11-2013,1577.80
Mar-08-2013,1576.60
Mar-07-2013,1574.80
Mar-06-2013,1574.60
Mar-05-2013,1574.60
Mar-04-2013,1572.10
Mar-01-2013,1571.90
Feb-28-2013,1577.70
Feb-27-2013,1595.20
Feb-26-2013,1615.20
Feb-25-2013,1586.20
Feb-22-2013,1572.40
Feb-21-2013,1578.20
Feb-20-2013,1577.60
Feb-19-2013,1603.60
Feb-15-2013,1608.80
Feb-14-2013,1634.70
Feb-13-2013,1644.20
Feb-12-2013,1648.70
Feb-11-2013,1648.20
Feb-08-2013,1666.00
Feb-07-2013,1670.40
Feb-06-2013,1677.70
Feb-05-2013,1672.40
Feb-04-2013,1675.30
Feb-01-2013,1669.40
Jan-31-2013,1660.60
Jan-30-2013,1679.90
Jan-29-2013,1660.70
Jan-28-2013,1652.40
Jan-25-2013,1656.40
Jan-24-2013,1669.50
Jan-23-2013,1686.30
Jan-22-2013,1692.80
Jan-18-2013,1686.60
Jan-17-2013,1690.40
Jan-16-2013,1682.70
Jan-15-2013,1683.40
Jan-14-2013,1668.90
Jan-11-2013,1660.00
Jan-10-2013,1677.30
Jan-09-2013,1654.80
Jan-08-2013,1661.50
Jan-07-2013,1645.50
Jan-04-2013,1648.10
Jan-03-2013,1673.70
Jan-02-2013,1687.90
Dec-31-2012,1674.80
Dec-28-2012,1654.90
Dec-27-2012,1662.60
Dec-26-2012,1659.80
Dec-24-2012,1658.60
Dec-21-2012,1659.10
Dec-20-2012,1644.90
Dec-19-2012,1666.50
Dec-18-2012,1669.50
Dec-17-2012,1697.00
Dec-14-2012,1695.80
Dec-13-2012,1695.60
Dec-12-2012,1716.60
Dec-11-2012,1708.20
Dec-10-2012,1713.00
Dec-07-2012,1704.00
Dec-06-2012,1700.30
Dec-05-2012,1692.40
Dec-04-2012,1694.40
Dec-03-2012,1719.60
Nov-30-2012,1710.90
Nov-29-2012,1727.20
Nov-28-2012,1716.50
Nov-27-2012,1742.20
Nov-26-2012,1749.50
Nov-23-2012,1751.30
Nov-21-2012,1727.90
Nov-20-2012,1723.20
Nov-19-2012,1734.00
Nov-16-2012,1714.30
Nov-15-2012,1713.30
Nov-14-2012,1729.50
Nov-13-2012,1724.20
Nov-12-2012,1730.30
Nov-09-2012,1730.30
Nov-08-2012,1725.40
Nov-07-2012,1713.20
Nov-06-2012,1714.10
Nov-05-2012,1682.20
Nov-02-2012,1674.10
